Generation,Worker_Index,Start_Times,Shift_Lengths
58,9,"['X', 'X', 12, 12, 12, 12, 12]","[0, 0, 11, 11, 11, 11, 11]"
58,10,"['X', 23, 23, 23, 23, 23, 'X']","[0, 9, 9, 9, 9, 9, 0]"
58,11,"[17, 17, 17, 17, 17, 'X', 'X']","[4, 4, 4, 4, 4, 0, 0]"
58,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
58,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
58,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
58,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
58,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
58,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
58,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
58,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
58,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
58,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
58,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
58,23,"[9, 9, 9, 9, 9, 'X', 'X']","[8, 8, 8, 8, 8, 0, 0]"
58,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
58,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
58,26,"[16, 16, 16, 'X', 'X', 16, 16]","[7, 7, 7, 0, 0, 7, 7]"
58,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
58,28,"[22, 22, 22, 22, 22, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
58,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
58,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
58,31,"[0, 0, 0, 0, 0, 'X', 'X']","[7, 7, 7, 7, 7, 0, 0]"
58,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
58,33,"[18, 18, 18, 18, 'X', 'X', 18]","[4, 4, 4, 4, 0, 0, 4]"
58,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
58,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
58,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
58,37,"[15, 15, 15, 'X', 'X', 15, 15]","[5, 5, 5, 0, 0, 5, 5]"
58,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
59,0,"['X', 'X', 10, 10, 10, 10, 10]","[0, 0, 12, 12, 12, 12, 12]"
59,1,"[12, 12, 'X', 'X', 12, 12, 12]","[7, 7, 0, 0, 7, 7, 7]"
59,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
59,3,"[21, 21, 'X', 'X', 21, 21, 21]","[12, 12, 0, 0, 12, 12, 12]"
59,4,"[9, 9, 9, 'X', 'X', 9, 9]","[6, 6, 6, 0, 0, 6, 6]"
59,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
59,6,"[7, 7, 'X', 'X', 7, 7, 7]","[4, 4, 0, 0, 4, 4, 4]"
59,7,"['X', 15, 15, 15, 15, 15, 'X']","[0, 11, 11, 11, 11, 11, 0]"
59,8,"['X', 'X', 14, 14, 14, 14, 14]","[0, 0, 5, 5, 5, 5, 5]"
59,9,"['X', 'X', 12, 12, 12, 12, 12]","[0, 0, 11, 11, 11, 11, 11]"
59,10,"['X', 23, 23, 23, 23, 23, 'X']","[0, 9, 9, 9, 9, 9, 0]"
59,11,"[17, 17, 17, 17, 17, 'X', 'X']","[4, 4, 4, 4, 4, 0, 0]"
59,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
59,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
59,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
59,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
59,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
59,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
59,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
59,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
59,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
59,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
59,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
59,23,"[9, 9, 9, 9, 9, 'X', 'X']","[8, 8, 8, 8, 8, 0, 0]"
59,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
59,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
59,26,"[16, 16, 16, 'X', 'X', 16, 16]","[7, 7, 7, 0, 0, 7, 7]"
59,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
59,28,"[22, 22, 22, 22, 22, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
59,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
59,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
59,31,"[0, 0, 0, 0, 0, 'X', 'X']","[7, 7, 7, 7, 7, 0, 0]"
59,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
59,33,"[18, 18, 18, 18, 'X', 'X', 18]","[4, 4, 4, 4, 0, 0, 4]"
59,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
59,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
59,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
59,37,"[15, 15, 15, 'X', 'X', 15, 15]","[5, 5, 5, 0, 0, 5, 5]"
59,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
60,0,"['X', 'X', 10, 10, 10, 10, 10]","[0, 0, 12, 12, 12, 12, 12]"
60,1,"[12, 12, 'X', 'X', 12, 12, 12]","[7, 7, 0, 0, 7, 7, 7]"
60,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
60,3,"[21, 21, 'X', 'X', 21, 21, 21]","[12, 12, 0, 0, 12, 12, 12]"
60,4,"[9, 9, 9, 'X', 'X', 9, 9]","[6, 6, 6, 0, 0, 6, 6]"
60,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
60,6,"[7, 7, 'X', 'X', 7, 7, 7]","[4, 4, 0, 0, 4, 4, 4]"
60,7,"['X', 15, 15, 15, 15, 15, 'X']","[0, 11, 11, 11, 11, 11, 0]"
60,8,"['X', 'X', 14, 14, 14, 14, 14]","[0, 0, 5, 5, 5, 5, 5]"
60,9,"['X', 'X', 12, 12, 12, 12, 12]","[0, 0, 11, 11, 11, 11, 11]"
60,10,"['X', 23, 23, 23, 23, 23, 'X']","[0, 9, 9, 9, 9, 9, 0]"
60,11,"[17, 17, 17, 17, 17, 'X', 'X']","[4, 4, 4, 4, 4, 0, 0]"
60,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
60,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
60,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
60,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
60,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
60,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
60,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
60,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
60,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
60,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
60,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
60,23,"[9, 9, 9, 9, 9, 'X', 'X']","[8, 8, 8, 8, 8, 0, 0]"
60,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
60,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
60,26,"[16, 16, 16, 'X', 'X', 16, 16]","[7, 7, 7, 0, 0, 7, 7]"
60,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
60,28,"[22, 22, 22, 22, 22, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
60,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
60,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
60,31,"[0, 0, 0, 0, 0, 'X', 'X']","[7, 7, 7, 7, 7, 0, 0]"
60,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
60,33,"[18, 18, 18, 18, 'X', 'X', 18]","[4, 4, 4, 4, 0, 0, 4]"
60,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
60,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
60,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
60,37,"[15, 15, 15, 'X', 'X', 15, 15]","[5, 5, 5, 0, 0, 5, 5]"
60,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
61,0,"['X', 'X', 10, 10, 10, 10, 10]","[0, 0, 12, 12, 12, 12, 12]"
61,1,"[12, 12, 'X', 'X', 12, 12, 12]","[7, 7, 0, 0, 7, 7, 7]"
61,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
61,3,"[21, 21, 'X', 'X', 21, 21, 21]","[12, 12, 0, 0, 12, 12, 12]"
61,4,"[9, 9, 9, 'X', 'X', 9, 9]","[6, 6, 6, 0, 0, 6, 6]"
61,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
61,6,"[7, 7, 'X', 'X', 7, 7, 7]","[4, 4, 0, 0, 4, 4, 4]"
61,7,"['X', 15, 15, 15, 15, 15, 'X']","[0, 11, 11, 11, 11, 11, 0]"
61,8,"['X', 'X', 14, 14, 14, 14, 14]","[0, 0, 5, 5, 5, 5, 5]"
61,9,"['X', 'X', 12, 12, 12, 12, 12]","[0, 0, 11, 11, 11, 11, 11]"
61,10,"['X', 23, 23, 23, 23, 23, 'X']","[0, 9, 9, 9, 9, 9, 0]"
61,11,"[17, 17, 17, 17, 17, 'X', 'X']","[4, 4, 4, 4, 4, 0, 0]"
61,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
61,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
61,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
61,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
61,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
61,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
61,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
61,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
61,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
61,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
61,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
61,23,"[9, 9, 9, 9, 9, 'X', 'X']","[8, 8, 8, 8, 8, 0, 0]"
61,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
61,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
61,26,"[16, 16, 16, 'X', 'X', 16, 16]","[7, 7, 7, 0, 0, 7, 7]"
61,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
61,28,"[22, 22, 22, 22, 22, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
61,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
61,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
61,31,"[0, 0, 0, 0, 0, 'X', 'X']","[7, 7, 7, 7, 7, 0, 0]"
61,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
61,33,"[18, 18, 18, 18, 'X', 'X', 18]","[4, 4, 4, 4, 0, 0, 4]"
61,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
61,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
61,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
61,37,"[15, 15, 15, 'X', 'X', 15, 15]","[5, 5, 5, 0, 0, 5, 5]"
61,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
62,0,"['X', 'X', 10, 10, 10, 10, 10]","[0, 0, 12, 12, 12, 12, 12]"
62,1,"[12, 12, 'X', 'X', 12, 12, 12]","[7, 7, 0, 0, 7, 7, 7]"
62,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
62,3,"[21, 21, 'X', 'X', 21, 21, 21]","[12, 12, 0, 0, 12, 12, 12]"
62,4,"[9, 9, 9, 'X', 'X', 9, 9]","[6, 6, 6, 0, 0, 6, 6]"
62,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
62,6,"[7, 7, 'X', 'X', 7, 7, 7]","[4, 4, 0, 0, 4, 4, 4]"
62,7,"['X', 15, 15, 15, 15, 15, 'X']","[0, 11, 11, 11, 11, 11, 0]"
62,8,"['X', 'X', 14, 14, 14, 14, 14]","[0, 0, 5, 5, 5, 5, 5]"
62,9,"['X', 'X', 12, 12, 12, 12, 12]","[0, 0, 11, 11, 11, 11, 11]"
62,10,"['X', 23, 23, 23, 23, 23, 'X']","[0, 9, 9, 9, 9, 9, 0]"
62,11,"[17, 17, 17, 17, 17, 'X', 'X']","[4, 4, 4, 4, 4, 0, 0]"
62,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
62,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
62,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
62,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
62,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
62,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
62,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
62,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
62,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
62,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
62,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
62,23,"[9, 9, 9, 9, 9, 'X', 'X']","[8, 8, 8, 8, 8, 0, 0]"
62,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
62,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
62,26,"[16, 16, 16, 'X', 'X', 16, 16]","[7, 7, 7, 0, 0, 7, 7]"
62,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
62,28,"[22, 22, 22, 22, 22, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
62,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
62,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
62,31,"[0, 0, 0, 0, 0, 'X', 'X']","[7, 7, 7, 7, 7, 0, 0]"
62,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
62,33,"[18, 18, 18, 18, 'X', 'X', 18]","[4, 4, 4, 4, 0, 0, 4]"
62,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
62,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
62,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
62,37,"[15, 15, 15, 'X', 'X', 15, 15]","[5, 5, 5, 0, 0, 5, 5]"
62,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
63,0,"['X', 'X', 10, 10, 10, 10, 10]","[0, 0, 12, 12, 12, 12, 12]"
63,1,"[12, 12, 'X', 'X', 12, 12, 12]","[7, 7, 0, 0, 7, 7, 7]"
63,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
63,3,"[21, 21, 'X', 'X', 21, 21, 21]","[12, 12, 0, 0, 12, 12, 12]"
63,4,"[9, 9, 9, 'X', 'X', 9, 9]","[6, 6, 6, 0, 0, 6, 6]"
63,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
63,6,"[7, 7, 'X', 'X', 7, 7, 7]","[4, 4, 0, 0, 4, 4, 4]"
63,7,"['X', 15, 15, 15, 15, 15, 'X']","[0, 11, 11, 11, 11, 11, 0]"
63,8,"['X', 'X', 14, 14, 14, 14, 14]","[0, 0, 5, 5, 5, 5, 5]"
63,9,"['X', 'X', 12, 12, 12, 12, 12]","[0, 0, 11, 11, 11, 11, 11]"
63,10,"['X', 23, 23, 23, 23, 23, 'X']","[0, 9, 9, 9, 9, 9, 0]"
63,11,"[17, 17, 17, 17, 17, 'X', 'X']","[4, 4, 4, 4, 4, 0, 0]"
63,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
63,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
63,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
63,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
63,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
63,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
63,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
63,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
63,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
63,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
63,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
63,23,"[9, 9, 9, 9, 9, 'X', 'X']","[8, 8, 8, 8, 8, 0, 0]"
63,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
63,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
63,26,"[16, 16, 16, 'X', 'X', 16, 16]","[7, 7, 7, 0, 0, 7, 7]"
63,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
63,28,"[22, 22, 22, 22, 22, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
63,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
63,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
63,31,"[0, 0, 0, 0, 0, 'X', 'X']","[7, 7, 7, 7, 7, 0, 0]"
63,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
63,33,"[18, 18, 18, 18, 'X', 'X', 18]","[4, 4, 4, 4, 0, 0, 4]"
63,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
63,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
63,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
63,37,"[15, 15, 15, 'X', 'X', 15, 15]","[5, 5, 5, 0, 0, 5, 5]"
63,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
64,0,"['X', 'X', 10, 10, 10, 10, 10]","[0, 0, 12, 12, 12, 12, 12]"
64,1,"[12, 12, 'X', 'X', 12, 12, 12]","[7, 7, 0, 0, 7, 7, 7]"
64,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
64,3,"[21, 21, 'X', 'X', 21, 21, 21]","[12, 12, 0, 0, 12, 12, 12]"
64,4,"[9, 9, 9, 'X', 'X', 9, 9]","[6, 6, 6, 0, 0, 6, 6]"
64,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
64,6,"[7, 7, 'X', 'X', 7, 7, 7]","[4, 4, 0, 0, 4, 4, 4]"
64,7,"['X', 15, 15, 15, 15, 15, 'X']","[0, 11, 11, 11, 11, 11, 0]"
64,8,"['X', 'X', 14, 14, 14, 14, 14]","[0, 0, 5, 5, 5, 5, 5]"
64,9,"['X', 'X', 12, 12, 12, 12, 12]","[0, 0, 11, 11, 11, 11, 11]"
64,10,"['X', 23, 23, 23, 23, 23, 'X']","[0, 9, 9, 9, 9, 9, 0]"
64,11,"[17, 17, 17, 17, 17, 'X', 'X']","[4, 4, 4, 4, 4, 0, 0]"
64,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
64,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
64,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
64,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
64,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
64,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
64,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
64,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
64,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
64,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
64,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
64,23,"[9, 9, 9, 9, 9, 'X', 'X']","[8, 8, 8, 8, 8, 0, 0]"
64,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
64,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
64,26,"[16, 16, 16, 'X', 'X', 16, 16]","[7, 7, 7, 0, 0, 7, 7]"
64,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
64,28,"[22, 22, 22, 22, 22, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
64,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
64,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
64,31,"[0, 0, 0, 0, 0, 'X', 'X']","[7, 7, 7, 7, 7, 0, 0]"
64,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
64,33,"[18, 18, 18, 18, 'X', 'X', 18]","[4, 4, 4, 4, 0, 0, 4]"
64,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
64,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
64,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
64,37,"[15, 15, 15, 'X', 'X', 15, 15]","[5, 5, 5, 0, 0, 5, 5]"
64,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
65,0,"['X', 'X', 10, 10, 10, 10, 10]","[0, 0, 12, 12, 12, 12, 12]"
65,1,"[12, 12, 'X', 'X', 12, 12, 12]","[7, 7, 0, 0, 7, 7, 7]"
65,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
65,3,"[21, 21, 'X', 'X', 21, 21, 21]","[12, 12, 0, 0, 12, 12, 12]"
65,4,"[9, 9, 9, 'X', 'X', 9, 9]","[6, 6, 6, 0, 0, 6, 6]"
65,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
